,sta,ondate,offdate,lat,lon,elev,staname,statype,refsta,dnorth,deast,lddate,type
79724,I14A,2007291,-1,43.9286,-113.4518,1.897,-,-,-,0,0,2019-Jan-11,RMT
79725,I15A,2007291,-1,43.9997,-112.485,1.47,-,-,-,0,0,2019-Jan-11,RMT
79726,I16A,2007291,-1,43.8756,-111.4868,1.744,-,-,-,0,0,2019-Jan-11,RMT
79727,I17A,2007291,-1,43.92,-110.5759,2.134,-,-,-,0,0,2019-Jan-11,RMT
79729,ID001,2007291,-1,43.2899,-116.9814,1.346,-,-,-,0,0,2019-Jan-11,RMT
79730,ID002,2007291,-1,43.1947,-116.5074,0.908,-,-,-,0,0,2019-Jan-11,RMT
79731,ID004,2007291,-1,42.917,-116.6269,1.973,-,-,-,0,0,2019-Jan-11,RMT
79732,ID005,2007291,-1,42.8339,-116.133,0.958,-,-,-,0,0,2019-Jan-11,RMT
79733,ID007,2007291,-1,42.6634,-116.3648,1.806,-,-,-,0,0,2019-Jan-11,RMT
79734,ID008,2007291,-1,42.5466,-115.9805,1.445,-,-,-,0,0,2019-Jan-11,RMT
79735,ID009,2007291,-1,42.6021,-116.9803,1.562,-,-,-,0,0,2019-Jan-11,RMT
79736,ID010,2007291,-1,42.5448,-116.7826,1.661,-,-,-,0,0,2019-Jan-11,RMT
79737,ID014,2007291,-1,42.3397,-116.2882,1.696,-,-,-,0,0,2019-Jan-11,RMT
79738,ID015,2007291,-1,42.3088,-116.1701,1.652,-,-,-,0,0,2019-Jan-11,RMT
79739,ID016,2007291,-1,42.2936,-116.6898,1.467,-,-,-,0,0,2019-Jan-11,RMT
79740,ID017,2007291,-1,42.2816,-115.9864,1.734,-,-,-,0,0,2019-Jan-11,RMT
79742,IMW,2007291,-1,43.897,-110.9392,2.646,-,-,-,0,0,2019-Jan-11,RMT
79752,J14A,2007291,-1,43.3234,-113.5178,1.649,-,-,-,0,0,2019-Jan-11,RMT
79753,J15A,2007291,-1,43.3998,-112.4334,1.497,-,-,-,0,0,2019-Jan-11,RMT
79806,ME80,2007291,-1,40.3453,-120.6017,1.336,-,-,-,0,0,2019-Jan-11,RMT
79807,ME83,2007291,-1,40.1808,-120.3973,1.36,-,-,-,0,0,2019-Jan-11,RMT
79808,ME84,2007291,-1,40.025,-120.1875,1.804,-,-,-,0,0,2019-Jan-11,RMT
79809,ME91,2007291,-1,39.6502,-120.2246,1.551,-,-,-,0,0,2019-Jan-11,RMT
79810,ME92,2007291,-1,39.4725,-120.0408,2.555,-,-,-,0,0,2019-Jan-11,RMT
79838,N19A,2007291,-1,40.8936,-109.1772,1.703,-,-,-,0,0,2019-Jan-11,RMT
79849,NV004,2007291,-1,41.9182,-115.959,2.213,-,-,-,0,0,2019-Jan-11,RMT
79850,NV009,2007291,-1,41.8272,-116.3243,1.612,-,-,-,0,0,2019-Jan-11,RMT
79873,O17A,2007291,-1,40.1948,-110.7378,2.079,-,-,-,0,0,2019-Jan-11,RMT
79875,O19A,2007291,-1,40.2982,-109.1236,1.649,-,-,-,0,0,2019-Jan-11,RMT
79905,OR067,2007291,-1,43.2944,-119.0392,1.257,-,-,-,0,0,2019-Jan-11,RMT
79907,OR070,2007291,-1,43.2335,-117.8938,1.238,-,-,-,0,0,2019-Jan-11,RMT
79911,OR075,2007291,-1,43.2084,-119.4916,1.39,-,-,-,0,0,2019-Jan-11,RMT
79918,OR082,2007291,-1,43.1186,-119.4178,1.447,-,-,-,0,0,2019-Jan-11,RMT
79919,OR084,2007291,-1,43.0725,-118.1635,1.282,-,-,-,0,0,2019-Jan-11,RMT
79924,OR090,2007291,-1,42.925,-117.8905,1.247,-,-,-,0,0,2019-Jan-11,RMT
79925,OR092,2007291,-1,42.86,-119.5551,1.403,-,-,-,0,0,2019-Jan-11,RMT
79933,OR101,2007291,-1,42.7677,-117.4078,1.364,-,-,-,0,0,2019-Jan-11,RMT
79936,OR105,2007291,-1,42.6495,-117.0653,1.503,-,-,-,0,0,2019-Jan-11,RMT
79939,OR109,2007291,-1,42.5468,-117.4629,1.396,-,-,-,0,0,2019-Jan-11,RMT
79958,P19A,2007291,-1,39.6333,-108.9812,2.099,-,-,-,0,0,2019-Jan-11,RMT
79962,PHWY,2007291,-1,41.3016,-105.4577,2.645,-,-,-,0,0,2019-Jan-11,RMT
79994,R16A,2007291,-1,38.2843,-111.4827,2.202,-,-,-,0,0,2019-Jan-11,RMT
80184,F16A,2007305,-1,45.7843,-111.6262,1.35,-,-,-,0,0,2019-Jan-11,RMT
80185,F17A,2007305,-1,45.9054,-110.659,1.545,-,-,-,0,0,2019-Jan-11,RMT
80201,G17A,2007305,-1,45.3212,-110.7398,1.574,-,-,-,0,0,2019-Jan-11,RMT
80202,G18A,2007305,-1,45.3171,-109.5631,1.699,-,-,-,0,0,2019-Jan-11,RMT
80246,I18A,2007305,-1,43.7013,-109.8171,2.322,-,-,-,0,0,2019-Jan-11,RMT
80276,J17A,2007305,-1,43.3629,-110.7118,1.975,-,-,-,0,0,2019-Jan-11,RMT
80302,L19A,2007305,-1,42.1012,-109.3575,2.034,-,-,-,0,0,2019-Jan-11,RMT
80303,L20A,2007305,-1,42.0073,-108.3398,2.028,-,-,-,0,0,2019-Jan-11,RMT
80304,L21A,2007305,-1,41.9641,-107.3695,2.065,-,-,-,0,0,2019-Jan-11,RMT
80327,M17A,2007305,-1,41.4729,-110.6664,2.101,-,-,-,0,0,2019-Jan-11,RMT
80328,M18A,2007305,-1,41.4272,-110.0674,2.103,-,-,-,0,0,2019-Jan-11,RMT
80329,M19A,2007305,-1,41.5047,-109.1569,2.08,-,-,-,0,0,2019-Jan-11,RMT
80330,M21A,2007305,-1,41.6067,-107.3635,2.275,-,-,-,0,0,2019-Jan-11,RMT
80559,SMCO,2007305,-1,39.1776,-106.9739,3.435,-,-,-,0,0,2019-Jan-11,RMT
80814,J18A,2007310,-1,43.2112,-110.02,2.357,-,-,-,0,0,2019-Jan-11,RMT
80828,K17A,2007310,-1,42.7507,-110.9201,1.922,-,-,-,0,0,2019-Jan-11,RMT
80840,L17A,2007310,-1,42.0995,-110.8727,1.996,-,-,-,0,0,2019-Jan-11,RMT
80841,L18A,2007310,-1,41.9243,-110.0364,2.051,-,-,-,0,0,2019-Jan-11,RMT
80870,M20A,2007310,-1,41.4906,-108.1865,2.134,-,-,-,0,0,2019-Jan-11,RMT
81347,K18A,2007340,-1,42.6372,-110.0417,2.129,-,-,-,0,0,2019-Jan-11,RMT
81348,K19A,2007340,-1,42.8247,-108.8466,1.878,-,-,-,0,0,2019-Jan-11,RMT
81349,K20A,2007340,-1,42.6579,-108.3418,1.736,-,-,-,0,0,2019-Jan-11,RMT
81366,L22A,2007340,-1,42.031,-106.4338,2.012,-,-,-,0,0,2019-Jan-11,RMT
81392,M22A,2007340,-1,41.4033,-106.5958,2.334,-,-,-,0,0,2019-Jan-11,RMT
81428,N20A,2007340,-1,40.8338,-108.2626,2.192,-,-,-,0,0,2019-Jan-11,RMT
81429,N21A,2007340,-1,40.76,-107.5196,2.235,-,-,-,0,0,2019-Jan-11,RMT
81430,N22A,2007340,-1,40.8023,-106.4544,2.472,-,-,-,0,0,2019-Jan-11,RMT
81467,O20A,2007340,-1,40.1348,-108.2416,1.915,-,-,-,0,0,2019-Jan-11,RMT
81468,O21A,2007340,-1,40.2149,-107.4705,2.343,-,-,-,0,0,2019-Jan-11,RMT
81579,Q20A,2007340,-1,38.9541,-108.2956,1.716,-,-,-,0,0,2019-Jan-11,RMT
81580,Q21A,2007340,-1,38.8347,-107.5738,1.881,-,-,-,0,0,2019-Jan-11,RMT
81595,R21A,2007340,-1,38.3685,-107.5501,2.26,-,-,-,0,0,2019-Jan-11,RMT
81621,S21A,2007340,-1,37.662,-107.7917,2.723,-,-,-,0,0,2019-Jan-11,RMT
81720,B208,2008066,-1,44.5602,-110.4015,2.4058,-,-,-,0,0,2019-Jan-11,RMT
82085,P20A,2008066,-1,39.4998,-108.3912,1.738,-,-,-,0,0,2019-Jan-11,RMT
82086,P21A,2008066,-1,39.524,-107.4493,2.097,-,-,-,0,0,2019-Jan-11,RMT
82106,Q22A,2008066,-1,38.8627,-106.9096,2.727,-,-,-,0,0,2019-Jan-11,RMT
82121,R20A,2008066,-1,38.1888,-108.3792,2.003,-,-,-,0,0,2019-Jan-11,RMT
82123,R22A,2008066,-1,38.2289,-106.7561,2.773,-,-,-,0,0,2019-Jan-11,RMT
82203,WN6,2008066,-1,41.1616,-114.9668,1.859,-,-,-,0,0,2019-Jan-11,RMT
82204,WN7,2008066,-1,41.1842,-114.8412,2.088,-,-,-,0,0,2019-Jan-11,RMT
82205,WN8,2008066,-1,41.0381,-114.9494,1.878,-,-,-,0,0,2019-Jan-11,RMT
82206,WN9,2008066,-1,40.9384,-115.0772,2.161,-,-,-,0,0,2019-Jan-11,RMT
82237,B207,2008108,-1,44.619,-110.8485,2.182,-,-,-,0,0,2019-Jan-11,RMT
82343,HONJ,2008108,-1,39.5307,-119.9302,1.6,-,-,-,0,0,2019-Jan-11,RMT
82452,MOGE,2008108,-1,39.5517,-119.9216,1.45,-,-,-,0,0,2019-Jan-11,RMT
82453,MOGL,2008108,-1,39.5202,-119.9304,1.468,-,-,-,0,0,2019-Jan-11,RMT
82454,MOGW,2008108,-1,39.5301,-119.936,1.584,-,-,-,0,0,2019-Jan-11,RMT
82691,WJGS,2008108,-1,40.4759,-115.5878,1.925,-,-,-,0,0,2019-Jan-11,RMT
82692,WLAM,2008108,-1,40.6895,-115.4724,1.975,-,-,-,0,0,2019-Jan-11,RMT
82693,WMDH,2008108,-1,41.0057,-115.0107,1.794,-,-,-,0,0,2019-Jan-11,RMT
82695,WNRB,2008108,-1,41.0935,-115.0825,1.808,-,-,-,0,0,2019-Jan-11,RMT
82696,WSCR,2008108,-1,40.8653,-115.2545,1.843,-,-,-,0,0,2019-Jan-11,RMT
83244,BEAS,2008178,-1,39.5813,-119.707,1.421,-,-,-,0,0,2019-Jan-11,RMT
83250,BLEG,2008178,-1,39.5064,-119.75,1.339,-,-,-,0,0,2019-Jan-11,RMT
83309,FBRG,2008178,-1,39.6439,-119.722,1.374,-,-,-,0,0,2019-Jan-11,RMT
83461,MOGA,2008178,-1,39.5222,-119.9454,1.466,-,-,-,0,0,2019-Jan-11,RMT
83462,MOGB,2008178,-1,39.5425,-119.9186,1.605,-,-,-,0,0,2019-Jan-11,RMT
83463,MOGC,2008178,-1,39.5285,-119.9348,1.559,-,-,-,0,0,2019-Jan-11,RMT
83464,MOGD,2008178,-1,39.4867,-119.9595,1.911,-,-,-,0,0,2019-Jan-11,RMT
83466,MOGF,2008178,-1,39.5362,-119.9492,1.589,-,-,-,0,0,2019-Jan-11,RMT
83468,MOGN,2008178,-1,39.5481,-119.8836,1.604,-,-,-,0,0,2019-Jan-11,RMT
83469,MOGP,2008178,-1,39.5725,-119.9081,2.108,-,-,-,0,0,2019-Jan-11,RMT
83493,NASH,2008178,-1,39.6322,-119.681,1.377,-,-,-,0,0,2019-Jan-11,RMT
83504,NV001,2008178,-1,41.9666,-118.6611,1.283,-,-,-,0,0,2019-Jan-11,RMT
83506,NV008,2008178,-1,41.8261,-118.6105,1.64,-,-,-,0,0,2019-Jan-11,RMT
83509,NV013,2008178,-1,41.6187,-118.5831,1.272,-,-,-,0,0,2019-Jan-11,RMT
83532,O22A,2008178,-1,40.1618,-106.547,2.747,-,-,-,0,0,2019-Jan-11,RMT
83535,OR006,2008178,-1,44.4918,-119.0272,1.045,-,-,-,0,0,2019-Jan-11,RMT
83540,OR027,2008178,-1,44.0075,-118.9693,1.429,-,-,-,0,0,2019-Jan-11,RMT
83575,OR083,2008178,-1,43.0395,-118.9072,1.467,-,-,-,0,0,2019-Jan-11,RMT
83582,OR091,2008178,-1,42.8755,-119.0437,1.466,-,-,-,0,0,2019-Jan-11,RMT
83589,OR100,2008178,-1,42.7707,-119.0132,1.415,-,-,-,0,0,2019-Jan-11,RMT
83598,OR127,2008178,-1,42.106,-119.0261,1.728,-,-,-,0,0,2019-Jan-11,RMT
83614,P22A,2008178,-1,39.5952,-106.7589,2.17,-,-,-,0,0,2019-Jan-11,RMT
83615,P23A,2008178,-1,39.3741,-105.8388,3.006,-,-,-,0,0,2019-Jan-11,RMT
83666,S20A,2008178,-1,37.83,-108.3605,2.355,-,-,-,0,0,2019-Jan-11,RMT
83669,SAVA,2008178,-1,39.6543,-119.711,1.378,-,-,-,0,0,2019-Jan-11,RMT
83672,SHRP,2008178,-1,39.546,-119.707,1.343,-,-,-,0,0,2019-Jan-11,RMT
83678,SPAN,2008178,-1,39.6441,-119.693,1.379,-,-,-,0,0,2019-Jan-11,RMT
83679,SPLD,2008178,-1,39.584,-119.732,1.395,-,-,-,0,0,2019-Jan-11,RMT
83682,ST09,2008178,-1,39.2762,-106.2832,2.973,-,-,-,0,0,2019-Jan-11,RMT
83683,ST10,2008178,-1,39.2769,-106.2837,3.045,-,-,-,0,0,2019-Jan-11,RMT
83684,STLG,2008178,-1,39.5303,-119.859,1.463,-,-,-,0,0,2019-Jan-11,RMT
83687,SWAN,2008178,-1,39.6536,-119.725,1.378,-,-,-,0,0,2019-Jan-11,RMT
83721,VAGO,2008178,-1,39.6253,-119.682,1.372,-,-,-,0,0,2019-Jan-11,RMT
83740,WKSN,2008178,-1,39.6383,-119.734,1.396,-,-,-,0,0,2019-Jan-11,RMT
83768,ZONG,2008178,-1,39.5221,-119.756,1.344,-,-,-,0,0,2019-Jan-11,RMT
83773,B206,2008213,-1,44.7177,-110.5117,2.3995,-,-,-,0,0,2019-Jan-11,RMT
83834,F20A,2008213,-1,45.8006,-108.1488,1.194,-,-,-,0,0,2019-Jan-11,RMT
83837,FLWY,2008213,-1,44.0827,-110.6993,2.078,-,-,-,0,0,2019-Jan-11,RMT
83849,G21A,2008213,-1,45.225,-107.207,1.227,-,-,-,0,0,2019-Jan-11,RMT
83862,H20A,2008213,-1,44.4868,-107.999,1.236,-,-,-,0,0,2019-Jan-11,RMT
83863,H21A,2008213,-1,44.6277,-107.0423,1.411,-,-,-,0,0,2019-Jan-11,RMT
83884,I20A,2008213,-1,43.9496,-108.1283,1.342,-,-,-,0,0,2019-Jan-11,RMT
83885,I21A,2008213,-1,43.8122,-107.292,1.639,-,-,-,0,0,2019-Jan-11,RMT
83921,K21A,2008213,-1,42.6332,-107.251,1.96,-,-,-,0,0,2019-Jan-11,RMT
83922,K22A,2008213,-1,42.6507,-106.524,1.686,-,-,-,0,0,2019-Jan-11,RMT
83937,L23A,2008213,-1,42.1143,-105.7012,2.153,-,-,-,0,0,2019-Jan-11,RMT
83941,LHUT,2008213,-1,40.8914,-110.9964,3.084,-,-,-,0,0,2019-Jan-11,RMT
83962,M23A,2008213,-1,41.468,-105.7221,2.166,-,-,-,0,0,2019-Jan-11,RMT
83997,N23A,2008213,-1,40.8947,-105.944,2.458,-,-,-,0,0,2019-Jan-11,RMT
84037,O23A,2008213,-1,40.2109,-105.9178,2.635,-,-,-,0,0,2019-Jan-11,RMT
84227,W21,2008213,-1,46.724,-117.3839,0.738,-,-,-,0,0,2019-Jan-11,RMT
84228,W28,2008213,-1,45.5303,-117.0982,1.037,-,-,-,0,0,2019-Jan-11,RMT
84229,W29,2008213,-1,45.6501,-116.8515,0.661,-,-,-,0,0,2019-Jan-11,RMT
84230,W30,2008213,-1,45.8019,-116.3647,1.366,-,-,-,0,0,2019-Jan-11,RMT
84261,A02,2008339,-1,42.4741,-110.2326,2.246,-,-,-,0,0,2019-Jan-11,RMT
84262,A03,2008339,-1,42.5083,-110.1766,2.153,-,-,-,0,0,2019-Jan-11,RMT
84263,A05,2008339,-1,42.6368,-109.9327,2.141,-,-,-,0,0,2019-Jan-11,RMT
84264,A06,2008339,-1,42.6455,-109.8581,2.137,-,-,-,0,0,2019-Jan-11,RMT
84265,A07,2008339,-1,42.7124,-109.7939,2.1601,-,-,-,0,0,2019-Jan-11,RMT
84266,A08,2008339,-1,42.7653,-109.7326,2.172,-,-,-,0,0,2019-Jan-11,RMT
84267,A09,2008339,-1,42.7599,-109.6209,2.1655,-,-,-,0,0,2019-Jan-11,RMT
84268,A10,2008339,-1,42.8146,-109.5854,2.3404,-,-,-,0,0,2019-Jan-11,RMT
84276,B944,2008339,-1,44.3897,-110.5438,2.3646,-,-,-,0,0,2019-Jan-11,RMT
84277,B945,2008339,-1,44.894,-110.7441,2.2414,-,-,-,0,0,2019-Jan-11,RMT
84325,E19A,2008339,-1,46.4611,-108.786,1.059,-,-,-,0,0,2019-Jan-11,RMT
84326,E20A,2008339,-1,46.5038,-108.1301,0.954,-,-,-,0,0,2019-Jan-11,RMT
84342,F19A,2008339,-1,45.8538,-108.9437,1.243,-,-,-,0,0,2019-Jan-11,RMT
84344,F21A,2008339,-1,45.8231,-107.1233,1.026,-,-,-,0,0,2019-Jan-11,RMT
84358,G20A,2008339,-1,45.2202,-108.2141,1.431,-,-,-,0,0,2019-Jan-11,RMT
84374,H18A,2008339,-1,44.6769,-109.6641,2.221,-,-,-,0,0,2019-Jan-11,RMT
84375,H19A,2008339,-1,44.6704,-108.9857,1.479,-,-,-,0,0,2019-Jan-11,RMT
84378,H22A,2008339,-1,44.5943,-106.3521,1.276,-,-,-,0,0,2019-Jan-11,RMT
84400,I19A,2008339,-1,44.0363,-108.9943,1.982,-,-,-,0,0,2019-Jan-11,RMT
84403,I22A,2008339,-1,43.8924,-106.484,1.43,-,-,-,0,0,2019-Jan-11,RMT
84404,I23A,2008339,-1,43.9605,-105.4629,1.462,-,-,-,0,0,2019-Jan-11,RMT
84430,J19A,2008339,-1,43.2649,-109.0531,1.782,-,-,-,0,0,2019-Jan-11,RMT
84431,J20A,2008339,-1,43.3531,-108.0842,1.5,-,-,-,0,0,2019-Jan-11,RMT
84432,J21A,2008339,-1,43.3459,-107.4459,1.913,-,-,-,0,0,2019-Jan-11,RMT
84433,J22A,2008339,-1,43.4126,-106.4785,1.587,-,-,-,0,0,2019-Jan-11,RMT
84434,J23A,2008339,-1,43.4036,-105.5524,1.499,-,-,-,0,0,2019-Jan-11,RMT
84447,K23A,2008339,-1,42.7546,-105.6251,1.612,-,-,-,0,0,2019-Jan-11,RMT
84449,L01,2008339,-1,42.4263,-110.3681,2.4051,-,-,-,0,0,2019-Jan-11,RMT
84450,L02,2008339,-1,42.4248,-110.3656,2.3956,-,-,-,0,0,2019-Jan-11,RMT
84451,L03,2008339,-1,42.4233,-110.3634,2.3878,-,-,-,0,0,2019-Jan-11,RMT
84452,L04,2008339,-1,42.4218,-110.3612,2.3798,-,-,-,0,0,2019-Jan-11,RMT
84453,L05,2008339,-1,42.4203,-110.3588,2.3736,-,-,-,0,0,2019-Jan-11,RMT
84454,L06,2008339,-1,42.4186,-110.3566,2.3668,-,-,-,0,0,2019-Jan-11,RMT
84455,L07,2008339,-1,42.4179,-110.3541,2.3623,-,-,-,0,0,2019-Jan-11,RMT
84456,L08,2008339,-1,42.4162,-110.3521,2.3532,-,-,-,0,0,2019-Jan-11,RMT
84457,L09,2008339,-1,42.4141,-110.3496,2.3511,-,-,-,0,0,2019-Jan-11,RMT
84458,L10,2008339,-1,42.4129,-110.3476,2.3581,-,-,-,0,0,2019-Jan-11,RMT
84459,L11,2008339,-1,42.4113,-110.3452,2.3671,-,-,-,0,0,2019-Jan-11,RMT
84460,L12,2008339,-1,42.4098,-110.343,2.3533,-,-,-,0,0,2019-Jan-11,RMT
84461,L13,2008339,-1,42.4083,-110.3407,2.3632,-,-,-,0,0,2019-Jan-11,RMT
84462,L14,2008339,-1,42.4068,-110.3385,2.3688,-,-,-,0,0,2019-Jan-11,RMT
84464,L15,2008339,-1,42.4053,-110.3362,2.3338,-,-,-,0,0,2019-Jan-11,RMT
84466,L16,2008339,-1,42.4058,-110.3333,2.3153,-,-,-,0,0,2019-Jan-11,RMT
84468,L17,2008339,-1,42.4049,-110.3299,2.331,-,-,-,0,0,2019-Jan-11,RMT
84470,L18,2008339,-1,42.4051,-110.3268,2.3091,-,-,-,0,0,2019-Jan-11,RMT
84472,L19,2008339,-1,42.4051,-110.3235,2.3068,-,-,-,0,0,2019-Jan-11,RMT
84474,L20,2008339,-1,42.406,-110.3205,2.3008,-,-,-,0,0,2019-Jan-11,RMT
84476,L21,2008339,-1,42.4079,-110.3184,2.2982,-,-,-,0,0,2019-Jan-11,RMT
84478,L22,2008339,-1,42.4094,-110.3163,2.2911,-,-,-,0,0,2019-Jan-11,RMT
84480,L23,2008339,-1,42.4107,-110.3134,2.2881,-,-,-,0,0,2019-Jan-11,RMT
84482,L24,2008339,-1,42.4102,-110.3101,2.2793,-,-,-,0,0,2019-Jan-11,RMT
84483,L25,2008339,-1,42.4098,-110.3067,2.2712,-,-,-,0,0,2019-Jan-11,RMT
84484,L26,2008339,-1,42.4102,-110.3037,2.2675,-,-,-,0,0,2019-Jan-11,RMT
84485,L27,2008339,-1,42.4107,-110.3004,2.2633,-,-,-,0,0,2019-Jan-11,RMT
84486,L28,2008339,-1,42.4111,-110.2976,2.2671,-,-,-,0,0,2019-Jan-11,RMT
84487,L29,2008339,-1,42.4115,-110.2946,2.2717,-,-,-,0,0,2019-Jan-11,RMT
84488,L30,2008339,-1,42.4121,-110.2916,2.2619,-,-,-,0,0,2019-Jan-11,RMT
84489,L31,2008339,-1,42.4124,-110.2888,2.2865,-,-,-,0,0,2019-Jan-11,RMT
84490,L32,2008339,-1,42.4132,-110.284,2.4164,-,-,-,0,0,2019-Jan-11,RMT
84491,L33,2008339,-1,42.4133,-110.2827,2.4142,-,-,-,0,0,2019-Jan-11,RMT
84492,L34,2008339,-1,42.4137,-110.2796,2.3641,-,-,-,0,0,2019-Jan-11,RMT
84493,L35,2008339,-1,42.4142,-110.2768,2.315,-,-,-,0,0,2019-Jan-11,RMT
84494,L36,2008339,-1,42.4145,-110.2734,2.3021,-,-,-,0,0,2019-Jan-11,RMT
84495,L37,2008339,-1,42.4151,-110.2707,2.2579,-,-,-,0,0,2019-Jan-11,RMT
84496,L38,2008339,-1,42.4154,-110.2679,2.2436,-,-,-,0,0,2019-Jan-11,RMT
84497,L39,2008339,-1,42.4159,-110.2648,2.2902,-,-,-,0,0,2019-Jan-11,RMT
84498,L40,2008339,-1,42.4165,-110.2618,2.2901,-,-,-,0,0,2019-Jan-11,RMT
84499,L41,2008339,-1,42.4169,-110.259,2.2392,-,-,-,0,0,2019-Jan-11,RMT
84500,L42,2008339,-1,42.4069,-110.3131,2.435,-,-,-,0,0,2019-Jan-11,RMT
84501,L43,2008339,-1,42.4054,-110.3109,2.451,-,-,-,0,0,2019-Jan-11,RMT
84502,L44,2008339,-1,42.4041,-110.3086,2.3863,-,-,-,0,0,2019-Jan-11,RMT
84503,L45,2008339,-1,42.4023,-110.3063,2.3529,-,-,-,0,0,2019-Jan-11,RMT
84504,L46,2008339,-1,42.4009,-110.3041,2.3365,-,-,-,0,0,2019-Jan-11,RMT
84505,L47,2008339,-1,42.3994,-110.3019,2.3265,-,-,-,0,0,2019-Jan-11,RMT
84506,L48,2008339,-1,42.3978,-110.2995,2.3056,-,-,-,0,0,2019-Jan-11,RMT
84507,L49,2008339,-1,42.3964,-110.2973,2.2834,-,-,-,0,0,2019-Jan-11,RMT
84508,L50,2008339,-1,42.3949,-110.2951,2.2712,-,-,-,0,0,2019-Jan-11,RMT
84509,L51,2008339,-1,42.3935,-110.2926,2.2541,-,-,-,0,0,2019-Jan-11,RMT
84510,L52,2008339,-1,42.3919,-110.2905,2.2601,-,-,-,0,0,2019-Jan-11,RMT
84511,L53,2008339,-1,42.3904,-110.2883,2.283,-,-,-,0,0,2019-Jan-11,RMT
84512,L54,2008339,-1,42.3889,-110.2861,2.2562,-,-,-,0,0,2019-Jan-11,RMT
84513,L55,2008339,-1,42.3874,-110.2838,2.2292,-,-,-,0,0,2019-Jan-11,RMT
84556,N01,2008339,-1,40.1402,-106.8849,2.43,-,-,-,0,0,2019-Jan-11,RMT
84557,N02,2008339,-1,40.0951,-106.2062,2.402,-,-,-,0,0,2019-Jan-11,RMT
84558,N03,2008339,-1,40.0399,-107.8929,1.932,-,-,-,0,0,2019-Jan-11,RMT
84559,N04,2008339,-1,39.9203,-106.7205,2.089,-,-,-,0,0,2019-Jan-11,RMT
84560,N05,2008339,-1,39.8897,-106.3096,2.439,-,-,-,0,0,2019-Jan-11,RMT
84561,N06,2008339,-1,39.7323,-107.0632,1.992,-,-,-,0,0,2019-Jan-11,RMT
84562,N07,2008339,-1,39.6714,-107.903,2.052,-,-,-,0,0,2019-Jan-11,RMT
84563,N08,2008339,-1,39.5526,-106.0529,2.797,-,-,-,0,0,2019-Jan-11,RMT
84564,N09,2008339,-1,39.4896,-107.1107,2.3,-,-,-,0,0,2019-Jan-11,RMT
84565,N10,2008339,-1,39.4818,-107.8794,1.648,-,-,-,0,0,2019-Jan-11,RMT
84566,N11,2008339,-1,39.3358,-107.2123,1.939,-,-,-,0,0,2019-Jan-11,RMT
84567,N12,2008339,-1,39.2708,-108.2052,1.532,-,-,-,0,0,2019-Jan-11,RMT
84568,N13,2008339,-1,39.2347,-106.304,3.071,-,-,-,0,0,2019-Jan-11,RMT
84569,N14,2008339,-1,39.2101,-107.9523,1.979,-,-,-,0,0,2019-Jan-11,RMT
84571,N16,2008339,-1,39.1461,-108.5936,1.439,-,-,-,0,0,2019-Jan-11,RMT
84573,N17,2008339,-1,39.0709,-106.4768,3.048,-,-,-,0,0,2019-Jan-11,RMT
84575,N18,2008339,-1,39.0234,-107.361,2.046,-,-,-,0,0,2019-Jan-11,RMT
84578,N20,2008339,-1,38.9177,-106.1876,2.57,-,-,-,0,0,2019-Jan-11,RMT
84580,N21,2008339,-1,38.8694,-108.5092,1.874,-,-,-,0,0,2019-Jan-11,RMT
84584,N25,2008339,-1,38.6432,-108.009,1.612,-,-,-,0,0,2019-Jan-11,RMT
84585,N26,2008339,-1,38.5063,-106.7255,2.45,-,-,-,0,0,2019-Jan-11,RMT
84586,N29,2008339,-1,38.399,-106.4771,2.581,-,-,-,0,0,2019-Jan-11,RMT
84599,NV007,2008339,-1,41.8372,-119.2977,1.891,-,-,-,0,0,2019-Jan-11,RMT
84603,NV011,2008339,-1,41.6843,-118.944,1.421,-,-,-,0,0,2019-Jan-11,RMT
84604,NV012,2008339,-1,41.6154,-119.1711,1.799,-,-,-,0,0,2019-Jan-11,RMT
84606,NV014,2008339,-1,41.5811,-118.8274,1.518,-,-,-,0,0,2019-Jan-11,RMT
84631,OR021,2008339,-1,44.1848,-118.5977,1.562,-,-,-,0,0,2019-Jan-11,RMT
84634,OR031,2008339,-1,43.9074,-119.2725,1.544,-,-,-,0,0,2019-Jan-11,RMT
84688,OR110,2008339,-1,42.5569,-119.2949,1.404,-,-,-,0,0,2019-Jan-11,RMT
84690,OR113,2008339,-1,42.4241,-118.2457,1.282,-,-,-,0,0,2019-Jan-11,RMT
84691,OR115,2008339,-1,42.3235,-119.261,1.748,-,-,-,0,0,2019-Jan-11,RMT
84692,OR118,2008339,-1,42.4151,-119.0346,1.38,-,-,-,0,0,2019-Jan-11,RMT
84694,OR123,2008339,-1,42.2501,-118.9491,1.453,-,-,-,0,0,2019-Jan-11,RMT
84696,OR128,2008339,-1,42.2615,-118.6776,1.291,-,-,-,0,0,2019-Jan-11,RMT
84747,S03,2008339,-1,38.273,-107.1001,2.484,-,-,-,0,0,2019-Jan-11,RMT
84748,S04,2008339,-1,38.374,-107.9445,2.125,-,-,-,0,0,2019-Jan-11,RMT
84749,S05,2008339,-1,38.1152,-107.7443,2.184,-,-,-,0,0,2019-Jan-11,RMT
84750,S08,2008339,-1,38.0313,-107.3074,2.658,-,-,-,0,0,2019-Jan-11,RMT
